other_index,filename,source,x,y,w,h,tile_r0,tile_c0,tile_r1,tile_c1,area_px,direction,category,weights
221,other_0221.png,tloz5_1e.png,289,424,16,16,26,18,27,19,256,,enemy,0.35
221,other_0221.png,tloz5_1e.png,364,437,16,16,27,22,28,23,256,,enemy,0.35
221,other_0221.png,tloz5_1e.png,415,470,16,16,29,25,30,26,256,,enemy,0.35
231,other_0231.png,tloz5_1e.png,0,16,256,160,1,0,10,15,40960,,item,0.5
232,other_0232.png,tloz5_1e.png,704,289,17,9,18,44,18,45,153,,enemy,0.3
233,other_0233.png,tloz5_1e.png,80,410,32,32,25,5,27,6,1024,,boss,0.9
234,other_0234.png,tloz5_1e.png,944,414,18,18,25,59,26,60,324,,enemy,0.35
235,other_0235.png,tloz5_1e.png,644,449,8,16,28,40,29,40,128,,,
236,other_0236.png,tloz5_1e.png,926,575,16,15,35,57,36,58,240,,,
237,other_0237.png,tloz5_1e.png,677,926,28,18,57,42,58,44,504,,boss,0.9
238,other_0238.png,tloz5_1e.png,608,942,28,18,58,38,59,39,504,,boss,0.9
239,other_0239.png,tloz5_1e.png,960,944,16,48,59,60,61,60,768,,enemy,0.35
240,other_0240.png,tloz5_1e.png,640,976,16,17,61,40,62,40,272,,,
241,other_0241.png,tloz5_1e.png,645,983,7,6,61,40,61,40,42,,boss,0.9
242,other_0242.png,tloz5_1e.png,347,992,14,14,62,21,62,22,196,,enemy,0.35
243,other_0243.png,tloz5_1e.png,379,1052,10,10,65,23,66,24,100,down,,
244,other_0244.png,tloz5_1e.png,604,1086,16,16,67,37,68,38,256,,enemy,0.35
245,other_0245.png,tloz5_1e.png,304,1137,16,16,71,19,72,19,256,,enemy,0.35
246,other_0246.png,tloz5_1e.png,831,1263,17,17,78,51,79,52,289,,enemy,0.35
0,other_0000.png,tloz5_2e.png,32,734,16,16,45,2,46,2,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,208,734,16,16,45,13,46,13,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,32,830,16,16,51,2,52,2,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,208,830,16,16,51,13,52,13,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,288,1086,16,16,67,18,68,18,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,464,1086,16,16,67,29,68,29,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,544,1086,16,16,67,34,68,34,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,720,1086,16,16,67,45,68,45,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,288,1182,16,16,73,18,74,18,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,464,1182,16,16,73,29,74,29,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,544,1182,16,16,73,34,74,34,256,,trap,0.1
0,other_0000.png,tloz5_2e.png,720,1182,16,16,73,45,74,45,256,,trap,0.1
4,other_0004.png,tloz5_2e.png,309,85,6,6,5,19,5,19,36,,,
7,other_0007.png,tloz5_2e.png,560,901,16,1,56,35,56,35,16,,,
7,other_0007.png,tloz5_2e.png,560,917,16,1,57,35,57,35,16,,,
7,other_0007.png,tloz5_2e.png,560,933,16,1,58,35,58,35,16,,,
7,other_0007.png,tloz5_2e.png,560,949,16,1,59,35,59,35,16,,,
7,other_0007.png,tloz5_2e.png,560,965,16,1,60,35,60,35,16,,,
7,other_0007.png,tloz5_2e.png,560,981,16,1,61,35,61,35,16,,,
7,other_0007.png,tloz5_2e.png,688,981,16,1,61,43,61,43,16,,,
7,other_0007.png,tloz5_2e.png,560,997,16,1,62,35,62,35,16,,,
7,other_0007.png,tloz5_2e.png,688,997,16,1,62,43,62,43,16,,,
7,other_0007.png,tloz5_2e.png,560,1013,16,1,63,35,63,35,16,,,
7,other_0007.png,tloz5_2e.png,688,1013,16,1,63,43,63,43,16,,,
8,other_0008.png,tloz5_2e.png,619,74,8,10,4,38,5,39,80,,,
8,other_0008.png,tloz5_2e.png,123,280,8,10,17,7,18,8,80,,,
8,other_0008.png,tloz5_2e.png,632,1139,8,10,71,39,71,39,80,,,
12,other_0012.png,tloz5_2e.png,193,259,13,13,16,12,16,12,169,,,
13,other_0013.png,tloz5_2e.png,123,87,10,10,5,7,6,8,100,,,
14,other_0014.png,tloz5_2e.png,560,989,16,5,61,35,62,35,80,,,
14,other_0014.png,tloz5_2e.png,688,989,16,5,61,43,62,43,80,,,
14,other_0014.png,tloz5_2e.png,560,1005,16,5,62,35,63,35,80,,,
14,other_0014.png,tloz5_2e.png,688,1005,16,5,62,43,63,43,80,,,
15,other_0015.png,tloz5_2e.png,560,999,16,3,62,35,62,35,48,,,
15,other_0015.png,tloz5_2e.png,688,999,16,3,62,43,62,43,48,,,
15,other_0015.png,tloz5_2e.png,560,1015,16,3,63,35,63,35,48,,,
15,other_0015.png,tloz5_2e.png,688,1015,16,3,63,43,63,43,48,,,
20,other_0020.png,tloz5_2e.png,132,1137,8,16,71,8,72,8,128,,item,0.5
25,other_0025.png,tloz5_2e.png,676,129,8,16,8,42,9,42,128,,,
25,other_0025.png,tloz5_2e.png,388,561,8,16,35,24,36,24,128,,,
25,other_0025.png,tloz5_2e.png,132,1313,8,16,82,8,83,8,128,,,
37,other_0037.png,tloz5_2e.png,417,1295,14,16,80,26,81,26,224,,enemy,0.3
39,other_0039.png,tloz5_2e.png,139,942,14,16,58,8,59,9,224,,enemy,0.3
45,other_0045.png,tloz5_2e.png,708,609,8,16,38,44,39,44,128,,,
45,other_0045.png,tloz5_2e.png,452,1137,8,16,71,28,72,28,128,,,
83,other_0083.png,tloz5_2e.png,153,253,8,16,15,9,16,10,128,,boss,0.9
86,other_0086.png,tloz5_2e.png,388,68,7,7,4,24,4,24,49,,,
86,other_0086.png,tloz5_2e.png,452,1316,7,7,82,28,82,28,49,,,
88,other_0088.png,tloz5_2e.png,708,260,7,7,16,44,16,44,49,,,
157,other_0157.png,tloz5_2e.png,386,239,12,15,14,24,15,24,180,,enemy,0.35
157,other_0157.png,tloz5_2e.png,402,286,12,15,17,25,18,25,180,,enemy,0.35
164,other_0164.png,tloz5_2e.png,351,235,16,14,14,21,15,22,224,,enemy,0.35
164,other_0164.png,tloz5_2e.png,414,244,16,14,15,25,16,26,224,,enemy,0.35
164,other_0164.png,tloz5_2e.png,116,1092,16,14,68,7,69,8,224,,enemy,0.35
164,other_0164.png,tloz5_2e.png,112,1112,16,14,69,7,70,7,224,,enemy,0.35
164,other_0164.png,tloz5_2e.png,160,1162,16,14,72,10,73,10,224,,enemy,0.35
166,other_0166.png,tloz5_2e.png,309,274,6,3,17,19,17,19,18,,enemy,0.35
170,other_0170.png,tloz5_2e.png,304,270,16,13,16,19,17,19,208,,enemy,0.35
173,other_0173.png,tloz5_2e.png,304,284,16,4,17,19,17,19,64,,,
174,other_0174.png,tloz5_2e.png,643,1152,8,5,72,40,72,40,40,,enemy,0.35
175,other_0175.png,tloz5_2e.png,316,559,16,13,34,19,35,20,208,,enemy,0.35
175,other_0175.png,tloz5_2e.png,288,565,16,13,35,18,36,18,208,,enemy,0.35
175,other_0175.png,tloz5_2e.png,418,639,16,13,39,26,40,27,208,,enemy,0.35
175,other_0175.png,tloz5_2e.png,336,1100,16,13,68,21,69,21,208,,enemy,0.35
175,other_0175.png,tloz5_2e.png,380,1103,16,13,68,23,69,24,208,,enemy,0.35
175,other_0175.png,tloz5_2e.png,355,1151,16,13,71,22,72,23,208,,enemy,0.35
175,other_0175.png,tloz5_2e.png,448,1164,16,13,72,28,73,28,208,,enemy,0.35
184,other_0184.png,tloz5_2e.png,248,1314,16,11,82,15,82,16,176,,,
192,other_0192.png,tloz5_2e.png,657,264,14,16,16,41,17,41,224,,enemy,0.3
192,other_0192.png,tloz5_2e.png,605,270,14,16,16,37,17,38,224,,enemy,0.3
192,other_0192.png,tloz5_2e.png,105,974,14,16,60,6,61,7,224,,enemy,0.3
192,other_0192.png,tloz5_2e.png,389,1278,14,16,79,24,80,25,224,,enemy,0.3
192,other_0192.png,tloz5_2e.png,403,1310,14,16,81,25,82,26,224,,enemy,0.3
196,other_0196.png,tloz5_2e.png,452,260,7,7,16,28,16,28,49,,,
196,other_0196.png,tloz5_2e.png,644,420,7,7,26,40,26,40,49,,,
220,other_0220.png,tloz5_2e.png,641,291,14,16,18,40,19,40,224,,enemy,0.3
220,other_0220.png,tloz5_2e.png,154,942,14,16,58,9,59,10,224,,enemy,0.3
220,other_0220.png,tloz5_2e.png,88,974,14,16,60,5,61,6,224,,enemy,0.3
220,other_0220.png,tloz5_2e.png,388,1342,14,16,83,24,84,25,224,,enemy,0.3
227,other_0227.png,tloz5_2e.png,301,638,14,16,39,18,40,19,224,,enemy,0.35
227,other_0227.png,tloz5_2e.png,129,1166,14,16,72,8,73,8,224,,enemy,0.35
228,other_0228.png,tloz5_2e.png,144,1102,14,16,68,9,69,9,224,,enemy,0.35
247,other_0247.png,tloz5_2e.png,346,31,15,15,1,21,2,22,225,,enemy,0.4
248,other_0248.png,tloz5_2e.png,629,48,47,17,3,39,4,42,799,,boss,0.9
249,other_0249.png,tloz5_2e.png,432,64,16,17,4,27,5,27,272,,enemy,0.4
250,other_0250.png,tloz5_2e.png,457,78,14,16,4,28,5,29,224,,enemy,0.4
250,other_0250.png,tloz5_2e.png,173,814,14,16,50,10,51,11,224,,enemy,0.4
250,other_0250.png,tloz5_2e.png,359,1326,14,16,82,22,83,23,224,,enemy,0.4
251,other_0251.png,tloz5_2e.png,342,127,15,15,7,21,8,22,225,,enemy,0.4
252,other_0252.png,tloz5_2e.png,371,126,8,2,7,23,7,23,16,,,
252,other_0252.png,tloz5_2e.png,147,750,8,2,46,9,46,9,16,,,
252,other_0252.png,tloz5_2e.png,181,926,8,2,57,11,57,11,16,,,
253,other_0253.png,tloz5_2e.png,368,128,16,16,8,23,8,23,256,,enemy,0.4
254,other_0254.png,tloz5_2e.png,110,202,41,63,12,6,16,9,2583,,boss,0.9
255,other_0255.png,tloz5_2e.png,292,352,180,102,22,18,28,29,18360,,,
256,other_0256.png,tloz5_2e.png,690,395,8,4,24,43,24,43,32,,enemy,0.35
257,other_0257.png,tloz5_2e.png,689,400,10,5,25,43,25,43,50,,enemy,0.35
258,other_0258.png,tloz5_2e.png,672,417,16,8,26,42,26,42,128,,enemy,0.35
259,other_0259.png,tloz5_2e.png,382,419,5,7,26,23,26,24,35,,,
260,other_0260.png,tloz5_2e.png,721,432,10,10,27,45,27,45,100,,enemy,0.35
261,other_0261.png,tloz5_2e.png,564,440,16,8,27,35,27,36,128,,enemy,0.35
262,other_0262.png,tloz5_2e.png,648,448,14,11,28,40,28,41,154,,enemy,0.35
263,other_0263.png,tloz5_2e.png,575,451,16,8,28,35,28,36,128,,enemy,0.35
264,other_0264.png,tloz5_2e.png,646,455,5,7,28,40,28,40,35,,enemy,0.35
265,other_0265.png,tloz5_2e.png,284,458,51,63,28,17,32,20,3213,,,
266,other_0266.png,tloz5_2e.png,436,458,51,67,28,27,32,30,3417,,,
267,other_0267.png,tloz5_2e.png,648,460,10,8,28,40,29,41,80,,enemy,0.35
268,other_0268.png,tloz5_2e.png,619,478,10,10,29,38,30,39,100,,enemy,0.35
269,other_0269.png,tloz5_2e.png,456,513,6,8,32,28,32,28,48,,,
270,other_0270.png,tloz5_2e.png,285,522,6,6,32,17,32,18,36,,,
271,other_0271.png,tloz5_2e.png,626,567,46,44,35,39,38,41,2024,,boss,0.9
272,other_0272.png,tloz5_2e.png,647,589,4,3,36,40,36,40,12,,,
273,other_0273.png,tloz5_2e.png,651,618,8,10,38,40,39,41,80,,,
274,other_0274.png,tloz5_2e.png,389,622,14,16,38,24,39,25,224,,enemy,0.4
274,other_0274.png,tloz5_2e.png,449,633,14,16,39,28,40,28,224,,enemy,0.4
274,other_0274.png,tloz5_2e.png,347,1342,14,16,83,21,84,22,224,,enemy,0.4
275,other_0275.png,tloz5_2e.png,689,627,8,10,39,43,39,43,80,,,
276,other_0276.png,tloz5_2e.png,671,631,8,10,39,41,40,42,80,,,
277,other_0277.png,tloz5_2e.png,352,639,16,17,39,22,40,22,272,,,
277,other_0277.png,tloz5_2e.png,400,639,16,17,39,25,40,25,272,,,
277,other_0277.png,tloz5_2e.png,96,767,16,17,47,6,48,6,272,,,
277,other_0277.png,tloz5_2e.png,80,911,16,17,56,5,57,5,272,,,
277,other_0277.png,tloz5_2e.png,112,911,16,17,56,7,57,7,272,,,
278,other_0278.png,tloz5_2e.png,359,646,5,4,40,22,40,22,20,,enemy,0.4
278,other_0278.png,tloz5_2e.png,407,646,5,4,40,25,40,25,20,,enemy,0.4
278,other_0278.png,tloz5_2e.png,103,774,5,4,48,6,48,6,20,,enemy,0.4
278,other_0278.png,tloz5_2e.png,135,774,5,4,48,8,48,8,20,,enemy,0.4
278,other_0278.png,tloz5_2e.png,87,918,5,4,57,5,57,5,20,,enemy,0.4
278,other_0278.png,tloz5_2e.png,119,918,5,4,57,7,57,7,20,,enemy,0.4
279,other_0279.png,tloz5_2e.png,128,752,32,32,47,8,48,9,1024,,,
280,other_0280.png,tloz5_2e.png,512,896,256,160,56,32,65,47,40960,,,
281,other_0281.png,tloz5_2e.png,176,928,17,16,58,11,58,12,272,,,
282,other_0282.png,tloz5_2e.png,184,928,9,4,58,11,58,12,36,,,
283,other_0283.png,tloz5_2e.png,187,990,14,18,61,11,62,12,252,,,
284,other_0284.png,tloz5_2e.png,637,1120,8,5,70,39,70,40,40,,enemy,0.35
285,other_0285.png,tloz5_2e.png,55,1271,9,10,79,3,80,3,90,,enemy,0.35
286,other_0286.png,tloz5_2e.png,197,1278,10,10,79,12,80,12,100,,enemy,0.35
287,other_0287.png,tloz5_2e.png,368,1279,16,33,79,23,81,23,528,,enemy,0.4
288,other_0288.png,tloz5_2e.png,373,1278,6,4,79,23,80,23,24,,enemy,0.4
289,other_0289.png,tloz5_2e.png,379,1280,2,6,80,23,80,23,12,,,
290,other_0290.png,tloz5_2e.png,86,1282,9,10,80,5,80,5,90,,enemy,0.35
291,other_0291.png,tloz5_2e.png,48,1299,14,8,81,3,81,3,112,,enemy,0.35
292,other_0292.png,tloz5_2e.png,92,1301,10,10,81,5,81,6,100,,,
293,other_0293.png,tloz5_2e.png,59,1333,4,10,83,3,83,3,40,,enemy,0.35
294,other_0294.png,tloz5_2e.png,64,1333,5,10,83,4,83,4,50,,enemy,0.35
295,other_0295.png,tloz5_2e.png,147,1344,16,7,84,9,84,10,112,,enemy,0.35
296,other_0296.png,tloz5_2e.png,121,1361,16,8,85,7,85,8,128,,enemy,0.35
0,other_0000.png,tloz6_1e.png,1056,382,16,16,23,66,24,66,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,1232,382,16,16,23,77,24,77,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,1056,478,16,16,29,66,30,66,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,1232,478,16,16,29,77,30,77,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,32,734,16,16,45,2,46,2,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,208,734,16,16,45,13,46,13,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,64,782,16,16,48,4,49,4,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,176,782,16,16,48,11,49,11,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,32,830,16,16,51,2,52,2,256,,trap,0.1
0,other_0000.png,tloz6_1e.png,208,830,16,16,51,13,52,13,256,,trap,0.1
4,other_0004.png,tloz6_1e.png,357,85,6,6,5,22,5,22,36,,,
4,other_0004.png,tloz6_1e.png,101,613,6,6,38,6,38,6,36,,,
4,other_0004.png,tloz6_1e.png,629,613,6,6,38,39,38,39,36,,,
7,other_0007.png,tloz6_1e.png,48,21,16,1,1,3,1,3,16,,,
7,other_0007.png,tloz6_1e.png,48,37,16,1,2,3,2,3,16,,,
7,other_0007.png,tloz6_1e.png,48,53,16,1,3,3,3,3,16,,,
7,other_0007.png,tloz6_1e.png,48,69,16,1,4,3,4,3,16,,,
7,other_0007.png,tloz6_1e.png,48,85,16,1,5,3,5,3,16,,,
7,other_0007.png,tloz6_1e.png,48,101,16,1,6,3,6,3,16,,,
7,other_0007.png,tloz6_1e.png,176,101,16,1,6,11,6,11,16,,,
7,other_0007.png,tloz6_1e.png,176,117,16,1,7,11,7,11,16,,,
7,other_0007.png,tloz6_1e.png,48,133,16,1,8,3,8,3,16,,,
7,other_0007.png,tloz6_1e.png,176,133,16,1,8,11,8,11,16,,,
8,other_0008.png,tloz6_1e.png,1156,243,8,10,15,72,15,72,80,,,
8,other_0008.png,tloz6_1e.png,112,270,8,10,16,7,17,7,80,,,
8,other_0008.png,tloz6_1e.png,194,925,8,10,57,12,58,12,80,,,
8,other_0008.png,tloz6_1e.png,63,954,8,10,59,3,60,4,80,,,
12,other_0012.png,tloz6_1e.png,1153,259,13,13,16,72,16,72,169,,,
13,other_0013.png,tloz6_1e.png,1147,87,10,10,5,71,6,72,100,,,
14,other_0014.png,tloz6_1e.png,176,109,16,5,6,11,7,11,80,,,
14,other_0014.png,tloz6_1e.png,176,125,16,5,7,11,8,11,80,,,
15,other_0015.png,tloz6_1e.png,176,119,16,3,7,11,7,11,48,,,
15,other_0015.png,tloz6_1e.png,48,135,16,3,8,3,8,3,48,,,
15,other_0015.png,tloz6_1e.png,176,135,16,3,8,11,8,11,48,,,
20,other_0020.png,tloz6_1e.png,388,257,8,16,16,24,17,24,128,,item,0.5
25,other_0025.png,tloz6_1e.png,644,257,8,16,16,40,17,40,128,,,
25,other_0025.png,tloz6_1e.png,388,433,8,16,27,24,28,24,128,,,
25,other_0025.png,tloz6_1e.png,1412,433,8,16,27,88,28,88,128,,,
25,other_0025.png,tloz6_1e.png,132,961,8,16,60,8,61,8,128,,,
25,other_0025.png,tloz6_1e.png,644,1313,8,16,82,40,83,40,128,,,
31,other_0031.png,tloz6_1e.png,97,945,16,8,59,6,59,7,128,,enemy,0.3
31,other_0031.png,tloz6_1e.png,149,984,16,8,61,9,61,10,128,,enemy,0.3
31,other_0031.png,tloz6_1e.png,115,1007,16,8,62,7,63,8,128,,enemy,0.3
32,other_0032.png,tloz6_1e.png,120,923,10,10,57,7,58,8,100,,enemy,0.3
32,other_0032.png,tloz6_1e.png,203,945,10,10,59,12,59,13,100,,enemy,0.3
32,other_0032.png,tloz6_1e.png,92,955,10,10,59,5,60,6,100,,enemy,0.3
32,other_0032.png,tloz6_1e.png,141,964,10,10,60,8,60,9,100,,enemy,0.3
32,other_0032.png,tloz6_1e.png,175,968,10,10,60,10,61,11,100,,enemy,0.3
33,other_0033.png,tloz6_1e.png,130,1139,11,12,71,8,71,8,132,,item,0.5
37,other_0037.png,tloz6_1e.png,561,121,14,16,7,35,8,35,224,,enemy,0.3
37,other_0037.png,tloz6_1e.png,433,279,14,16,17,27,18,27,224,,enemy,0.3
37,other_0037.png,tloz6_1e.png,849,283,14,16,17,53,18,53,224,,enemy,0.3
37,other_0037.png,tloz6_1e.png,1377,291,14,16,18,86,19,86,224,,enemy,0.3
37,other_0037.png,tloz6_1e.png,1425,473,14,16,29,89,30,89,224,,enemy,0.3
37,other_0037.png,tloz6_1e.png,33,645,14,16,40,2,41,2,224,,enemy,0.3
39,other_0039.png,tloz6_1e.png,549,46,14,16,2,34,3,35,224,,enemy,0.3
39,other_0039.png,tloz6_1e.png,1393,216,14,16,13,87,14,87,224,,enemy,0.3
39,other_0039.png,tloz6_1e.png,433,248,14,16,15,27,16,27,224,,enemy,0.3
39,other_0039.png,tloz6_1e.png,1325,414,14,16,25,82,26,83,224,,enemy,0.3
39,other_0039.png,tloz6_1e.png,661,622,14,16,38,41,39,42,224,,enemy,0.3
45,other_0045.png,tloz6_1e.png,212,385,8,16,24,13,25,13,128,,,
48,other_0048.png,tloz6_1e.png,1156,609,8,14,38,72,38,72,112,,,
83,other_0083.png,tloz6_1e.png,102,246,8,16,15,6,16,6,128,,boss,0.9
86,other_0086.png,tloz6_1e.png,1476,260,7,7,16,92,16,92,49,,,
86,other_0086.png,tloz6_1e.png,724,580,7,7,36,45,36,45,49,,,
157,other_0157.png,tloz6_1e.png,1348,405,12,15,25,84,26,84,180,,enemy,0.35
157,other_0157.png,tloz6_1e.png,1377,415,12,15,25,86,26,86,180,,enemy,0.35
164,other_0164.png,tloz6_1e.png,376,638,16,14,39,23,40,24,224,,enemy,0.35
164,other_0164.png,tloz6_1e.png,400,644,16,14,40,25,41,25,224,,enemy,0.35
166,other_0166.png,tloz6_1e.png,1429,449,6,3,28,89,28,89,18,,enemy,0.35
166,other_0166.png,tloz6_1e.png,325,583,6,3,36,20,36,20,18,,enemy,0.35
166,other_0166.png,tloz6_1e.png,405,599,6,3,37,25,37,25,18,,enemy,0.35
175,other_0175.png,tloz6_1e.png,624,59,16,13,3,39,4,39,208,,enemy,0.35
175,other_0175.png,tloz6_1e.png,627,95,16,13,5,39,6,40,208,,enemy,0.35
175,other_0175.png,tloz6_1e.png,381,223,16,13,13,23,14,24,208,,enemy,0.35
175,other_0175.png,tloz6_1e.png,1424,267,16,13,16,89,17,89,208,,enemy,0.35
175,other_0175.png,tloz6_1e.png,317,303,16,13,18,19,19,20,208,,enemy,0.35
175,other_0175.png,tloz6_1e.png,144,582,16,13,36,9,37,9,208,,enemy,0.35
179,other_0179.png,tloz6_1e.png,1344,256,16,17,16,84,17,84,272,,enemy,0.35
250,other_0250.png,tloz6_1e.png,152,382,14,16,23,9,24,10,224,,enemy,0.4
250,other_0250.png,tloz6_1e.png,136,414,14,16,25,8,26,9,224,,enemy,0.4
250,other_0250.png,tloz6_1e.png,141,622,14,16,38,8,39,9,224,,enemy,0.4
251,other_0251.png,tloz6_1e.png,1191,399,15,15,24,74,25,75,225,,enemy,0.4
251,other_0251.png,tloz6_1e.png,1217,605,15,15,37,76,38,76,225,,enemy,0.4
251,other_0251.png,tloz6_1e.png,585,639,15,15,39,36,40,37,225,,enemy,0.4
251,other_0251.png,tloz6_1e.png,561,651,15,15,40,35,41,35,225,,enemy,0.4
274,other_0274.png,tloz6_1e.png,332,46,14,16,2,20,3,21,224,,enemy,0.4
274,other_0274.png,tloz6_1e.png,364,94,14,16,5,22,6,23,224,,enemy,0.4
274,other_0274.png,tloz6_1e.png,332,110,14,16,6,20,7,21,224,,enemy,0.4
274,other_0274.png,tloz6_1e.png,90,382,14,16,23,5,24,6,224,,enemy,0.4
274,other_0274.png,tloz6_1e.png,347,382,14,16,23,21,24,22,224,,enemy,0.4
274,other_0274.png,tloz6_1e.png,293,414,14,16,25,18,26,19,224,,enemy,0.4
274,other_0274.png,tloz6_1e.png,289,455,14,16,28,18,29,18,224,,enemy,0.4
277,other_0277.png,tloz6_1e.png,1168,431,16,17,26,73,27,73,272,,,
277,other_0277.png,tloz6_1e.png,1200,431,16,17,26,75,27,75,272,,,
277,other_0277.png,tloz6_1e.png,720,607,16,17,37,45,38,45,272,,,
278,other_0278.png,tloz6_1e.png,119,438,5,4,27,7,27,7,20,,enemy,0.4
278,other_0278.png,tloz6_1e.png,1175,438,5,4,27,73,27,73,20,,enemy,0.4
278,other_0278.png,tloz6_1e.png,1207,438,5,4,27,75,27,75,20,,enemy,0.4
278,other_0278.png,tloz6_1e.png,727,614,5,4,38,45,38,45,20,,enemy,0.4
278,other_0278.png,tloz6_1e.png,151,1318,5,4,82,9,82,9,20,,enemy,0.4
278,other_0278.png,tloz6_1e.png,167,1318,5,4,82,10,82,10,20,,enemy,0.4
278,other_0278.png,tloz6_1e.png,183,1318,5,4,82,11,82,11,20,,enemy,0.4
278,other_0278.png,tloz6_1e.png,199,1318,5,4,82,12,82,12,20,,enemy,0.4
288,other_0288.png,tloz6_1e.png,469,126,6,4,7,29,8,29,24,,enemy,0.4
288,other_0288.png,tloz6_1e.png,597,302,6,4,18,37,19,37,24,,enemy,0.4
289,other_0289.png,tloz6_1e.png,475,128,2,6,8,29,8,29,12,,,
289,other_0289.png,tloz6_1e.png,603,304,2,6,19,37,19,37,12,,,
297,other_0297.png,tloz6_1e.png,0,16,256,160,1,0,10,15,40960,,,
298,other_0298.png,tloz6_1e.png,214,54,6,4,3,13,3,13,24,,,
299,other_0299.png,tloz6_1e.png,592,64,18,13,4,37,4,38,234,,enemy,0.35
300,other_0300.png,tloz6_1e.png,592,76,16,4,4,37,4,37,64,,,
301,other_0301.png,tloz6_1e.png,288,78,16,18,4,18,5,18,288,,,
301,other_0301.png,tloz6_1e.png,624,270,16,18,16,39,17,39,288,,,
301,other_0301.png,tloz6_1e.png,672,270,16,18,16,42,17,42,288,,,
301,other_0301.png,tloz6_1e.png,384,414,16,18,25,24,26,24,288,,,
301,other_0301.png,tloz6_1e.png,592,606,16,18,37,37,38,37,288,,,
301,other_0301.png,tloz6_1e.png,160,654,16,18,40,10,41,10,288,,,
302,other_0302.png,tloz6_1e.png,134,81,4,5,5,8,5,8,20,,,
303,other_0303.png,tloz6_1e.png,293,85,4,5,5,18,5,18,20,,enemy,0.4
303,other_0303.png,tloz6_1e.png,629,277,4,5,17,39,17,39,20,,enemy,0.4
303,other_0303.png,tloz6_1e.png,677,277,4,5,17,42,17,42,20,,enemy,0.4
303,other_0303.png,tloz6_1e.png,389,421,4,5,26,24,26,24,20,,enemy,0.4
303,other_0303.png,tloz6_1e.png,597,613,4,5,38,37,38,37,20,,enemy,0.4
303,other_0303.png,tloz6_1e.png,165,661,4,5,41,10,41,10,20,,enemy,0.4
303,other_0303.png,tloz6_1e.png,677,1333,4,5,83,42,83,42,20,,enemy,0.4
303,other_0303.png,tloz6_1e.png,693,1333,4,5,83,43,83,43,20,,enemy,0.4
304,other_0304.png,tloz6_1e.png,593,93,14,14,5,37,6,37,196,,,
305,other_0305.png,tloz6_1e.png,48,109,16,14,6,3,7,3,224,,,
306,other_0306.png,tloz6_1e.png,89,115,7,6,7,5,7,5,42,,,
307,other_0307.png,tloz6_1e.png,162,116,6,6,7,10,7,10,36,,,
308,other_0308.png,tloz6_1e.png,48,125,16,5,7,3,8,3,80,,,
309,other_0309.png,tloz6_1e.png,464,127,16,17,7,29,8,29,272,,enemy,0.4
309,other_0309.png,tloz6_1e.png,592,303,16,17,18,37,19,37,272,,enemy,0.4
310,other_0310.png,tloz6_1e.png,112,202,32,58,12,7,16,8,1856,,boss,0.9
311,other_0311.png,tloz6_1e.png,592,206,16,18,12,37,13,37,288,,,
312,other_0312.png,tloz6_1e.png,599,214,4,4,13,37,13,37,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,839,262,4,4,16,52,16,52,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,983,262,4,4,16,61,16,61,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,551,278,4,4,17,34,17,34,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,1079,630,4,4,39,67,39,67,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,1111,630,4,4,39,69,39,69,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,87,662,4,4,41,5,41,5,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,631,1302,4,4,81,39,81,39,16,,enemy,0.4
312,other_0312.png,tloz6_1e.png,551,1334,4,4,83,34,83,34,16,,enemy,0.4
313,other_0313.png,tloz6_1e.png,336,222,16,18,13,21,14,21,288,,enemy,0.35
313,other_0313.png,tloz6_1e.png,112,1150,16,18,71,7,72,7,288,,enemy,0.35
314,other_0314.png,tloz6_1e.png,1150,224,47,17,14,71,15,74,799,,boss,0.9
315,other_0315.png,tloz6_1e.png,896,230,32,26,14,56,15,57,832,,,
316,other_0316.png,tloz6_1e.png,593,238,14,16,14,37,15,37,224,,enemy,0.4
317,other_0317.png,tloz6_1e.png,464,240,16,16,15,29,15,29,256,,,
